Id,y
50269,1.4568636
50270,2.3479772
50271,2.0741887
50272,1.9741077
50273,2.3461926
50274,1.9077973
50275,1.4009557
50276,1.860179
50277,1.8356075
50278,1.658164
50279,1.436609
50280,2.1181772
50281,1.6361485
50282,1.9364824
50283,1.9464896
50284,1.6949444
50285,1.5037675
50286,1.8906941
50287,2.3459916
50288,2.2264156
50289,1.3165913
50290,2.138363
50291,2.2344022
50292,1.5372667
50293,2.3777378
50294,1.595077
50295,1.8275466
50296,2.5250912
50297,1.6975799
50298,1.9638243
50299,1.9560418
50300,1.7452857
50301,1.747611
50302,2.1554196
50303,2.124939
50304,2.1306858
50305,1.1268678
50306,1.3697243
50307,1.8544631
50308,1.9710131
50309,1.6344221
50310,2.5282784
50311,1.9027114
50312,2.0333152
50313,2.3225482
50314,1.6103714
50315,2.055192
50316,1.6361539
50317,1.5645525
50318,2.0015733
50319,1.7393551
50320,1.9652221
50321,2.0504646
50322,2.5172896
50323,1.3836143
50324,1.865809
50325,1.9697385
50326,2.3804708
50327,1.9656959
50328,1.9249525
50329,1.8471656
50330,2.0541382
50331,1.9758954
50332,1.6623173
50333,1.7931864
50334,1.7245722
50335,1.7990556
50336,2.0541048
50337,1.2776413
50338,1.9521632
50339,1.6205189
50340,1.6376815
50341,1.6377232
50342,2.000386
50343,1.5461893
50344,1.9070754
50345,2.180808
50346,1.3737626
50347,2.223858
50348,2.1030085
50349,1.518672
50350,2.195613
50351,1.7901001
50352,1.5853555
50353,1.6357951
50354,1.5543647
50355,1.5241585
50356,1.9868207
50357,2.0006838
50358,1.8635118
50359,1.7647772
50360,1.9158266
50361,1.9111776
50362,2.0167155
50363,1.9152377
50364,2.1478486
50365,1.5233514
50366,2.1015282
50367,1.8229237
50368,2.124337
50369,2.5265737
50370,2.4686282
50371,2.162537
50372,1.9093819
50373,2.0385432
50374,1.7860997
50375,1.6663139
50376,2.137226
50377,1.3726633
50378,2.01152
50379,1.6161492
50380,2.0743759
50381,1.5662866
50382,2.1469076
50383,2.0293462
50384,2.090733
50385,1.7971449
50386,1.3585472
50387,1.8991649
50388,1.7539783
50389,2.283854
50390,1.6067472
50391,2.379064
50392,1.6357517
50393,1.8739753
50394,1.6506472
50395,1.7671766
50396,2.0235143
50397,1.926194
50398,1.530024
50399,1.5773263
50400,2.3209596
50401,1.5070424
50402,1.6226397
50403,1.8345942
50404,2.0821257
50405,2.242844
50406,2.2455392
50407,2.283303
50408,2.0517142
50409,1.5042017
50410,1.6422827
50411,1.9504964
50412,2.1024632
50413,1.8414285
50414,1.698359
50415,1.758739
50416,1.6780701
50417,1.8015974
50418,1.7265205
50419,1.8456588
50420,1.6879106
50421,2.1906195
50422,1.9385381
50423,2.3437037
50424,1.3845994
50425,1.9246564
50426,1.9100523
50427,2.161375
50428,2.2118502
50429,1.966578
50430,2.0187926
50431,1.823664
50432,1.6388819
50433,1.4001973
50434,2.1134267
50435,1.9706469
50436,1.773763
50437,2.000438
50438,1.5844369
50439,1.7155418
50440,1.4013009
50441,2.2838697
50442,2.3910356
50443,1.4466288
50444,1.3715305
50445,1.5171442
50446,1.94132
50447,1.5058279
50448,1.4192111
50449,2.624184
50450,1.8565667
50451,2.0785656
50452,2.2263236
50453,2.2755585
50454,2.1382308
50455,1.8684597
50456,1.6490481
50457,1.4625072
50458,1.7035112
50459,1.5991914
50460,2.15381
50461,1.7887468
50462,2.3054702
50463,1.907115
50464,1.5307398
50465,1.2962158
50466,1.3013384
50467,2.3077602
50468,2.0899796
50469,1.7622726
50470,1.3312948
50471,1.7294507
50472,1.7109985
50473,1.7762165
50474,1.6411686
50475,1.3283615
50476,1.3866444
50477,2.1603124
50478,2.1254945
50479,2.1744978
50480,1.9016526
50481,1.9995437
50482,2.604649
50483,1.5890546
50484,1.6091714
50485,1.5661013
50486,2.0838077
50487,2.13614
50488,1.819653
50489,1.6138248
50490,1.7167308
50491,2.1556935
50492,1.9388714
50493,2.1296277
50494,2.0336294
50495,1.2432175
50496,1.4800873
50497,1.8017507
50498,1.7992835
50499,1.1400943
50500,1.4244981
50501,1.7061415
50502,1.5154629
50503,1.6907215
50504,1.5750954
50505,1.8271282
50506,1.7840574
50507,2.1393242
50508,2.0575252
50509,1.2838898
50510,1.8429191
50511,1.6078067
50512,2.0780957
50513,2.2848833
50514,2.1015356
50515,1.6343937
50516,2.0335941
50517,1.7406845
50518,1.2543178
50519,1.3235462
50520,1.8563051
50521,1.6303892
50522,1.7501602
50523,1.6449068
50524,2.03547
50525,1.6611185
50526,1.9822671
50527,1.6420617
50528,1.8426714
50529,1.5214438
50530,1.7187016
50531,1.6737356
50532,2.066613
50533,1.6152742
50534,1.7242966
50535,1.747622
50536,1.8533721
50537,2.0148416
50538,2.383562
50539,2.1440969
50540,2.5353017
50541,2.1295066
50542,1.6172915
50543,1.3860369
50544,1.6945188
50545,2.0243883
50546,2.3115587
50547,1.8443244
50548,2.2811158
50549,2.1000028
50550,1.7197981
50551,1.6270022
50552,1.5166004
50553,1.6856067
50554,2.0348551
50555,2.4118173
50556,1.3712025
50557,2.6246777
50558,1.4583354
50559,2.1406877
50560,1.7262185
50561,1.9096639
50562,2.1878123
50563,1.7763853
50564,2.2239175
50565,2.133573
50566,1.9126728
50567,2.2211742
50568,1.4908228
50569,1.610271
50570,1.7916288
50571,2.5527563
50572,1.7935457
50573,1.9773691
50574,1.5687313
50575,1.8752663
50576,1.4712503
50577,1.8085182
50578,2.3507156
50579,2.3876257
50580,1.8369014
50581,2.0112643
50582,2.3706546
50583,2.1844225
50584,1.5330753
50585,1.7971864
50586,2.153033
50587,1.3961997
50588,2.339911
50589,1.8767924
50590,1.7297425
50591,2.380097
50592,2.1567974
50593,2.0271268
50594,1.9656553
50595,1.5686445
50596,1.8588634
50597,1.5608616
50598,1.3923774
50599,1.7408166
50600,1.6797817
50601,1.5466626
50602,2.321773
50603,1.6012313
50604,1.3061063
50605,1.6239429
50606,1.6959398
50607,2.3134198
50608,2.145763
50609,2.147822
50610,2.1841927
50611,1.6278515
50612,1.7702756
50613,2.4056535
50614,1.2520859
50615,1.8758101
50616,1.7285495
50617,1.7302077
50618,1.8335712
50619,2.2031136
50620,1.4318328
50621,1.6103165
50622,2.1669483
50623,2.2960644
50624,2.1841397
50625,1.7088752
50626,2.0550554
50627,1.8970752
50628,2.1108303
50629,1.9791069
50630,2.254156
50631,1.7333627
50632,2.2124662
50633,2.1262646
50634,2.1319332
50635,1.6596813
50636,2.06522
50637,1.7031074
50638,2.1772654
50639,1.9187562
50640,1.684031
50641,2.1676784
50642,1.9704285
50643,1.744787
50644,1.5281546
50645,1.6473327
50646,2.0336971
50647,1.6971397
50648,1.7519934
50649,1.7385547
50650,1.7389989
50651,1.6972568
50652,2.329845
50653,1.6663368
50654,2.437644
50655,1.5451543
50656,1.6623406
50657,1.54196
50658,1.5292726
50659,2.5616941
50660,2.1379418
50661,2.189343
50662,2.376649
50663,1.904347
50664,2.3059993
50665,1.487751
50666,1.8655634
50667,1.8601394
50668,1.1586328
50669,2.2732475
50670,1.8510602
50671,2.0086992
50672,1.8144982
50673,1.5242147
50674,1.9363215
50675,2.2718177
50676,2.1049259
50677,1.7089796
50678,2.0674148
50679,1.7773614
50680,2.573172
50681,2.2507038
50682,1.3087604
50683,2.138246
50684,2.3813539
50685,1.8520286
50686,1.550343
50687,1.9009871
50688,1.4874904
50689,2.1402094
50690,2.2745662
50691,2.2068806
50692,1.5692441
50693,1.6626382
50694,2.1857421
50695,2.3254
50696,2.1977053
50697,1.1891665
50698,1.7812457
50699,2.3514638
50700,1.5721695
50701,2.0505972
50702,1.4579916
50703,2.0999064
50704,2.0014079
50705,1.8130059
50706,1.5040488
50707,1.6860723
50708,1.5722904
50709,1.6294358
50710,2.4720044
50711,1.4880211
50712,2.353857
50713,1.8436153
50714,1.8753443
50715,1.7516627
50716,1.2210443
50717,1.6249483
50718,2.2596898
50719,2.4625618
50720,1.435534
50721,1.5796638
50722,1.9040656
50723,1.4375744
50724,1.5211661
50725,1.6191514
50726,1.3794823
50727,1.7820942
50728,2.1729932
50729,1.5874081
50730,1.527194
50731,1.8449469
50732,2.018966
50733,1.1718256
50734,1.4884443
50735,2.1517005
50736,1.6550803
50737,1.8801999
50738,1.4822824
50739,1.6424651
50740,1.7779322
50741,1.7263684
50742,1.7618027
50743,1.9985478
50744,2.0580435
50745,1.5635536
50746,1.6461594
50747,1.7619681
50748,1.6600387
50749,1.2965641
50750,1.4175701
50751,1.7940507
50752,2.1024508
50753,1.5013897
50754,2.2545223
50755,1.6892838
50756,1.7572227
50757,1.7695813
50758,1.4636602
50759,1.4840131
50760,1.863796
50761,1.8399148
50762,2.3681667
50763,1.5726392
50764,2.0327373
50765,1.4342384
50766,2.1224751
50767,2.2346807
50768,1.3464341
50769,2.4294434
50770,2.193812
50771,1.6671824
50772,2.2396975
50773,2.187315
50774,1.544368
50775,2.4588084
50776,2.2515397
50777,1.6318529
50778,1.8811812
50779,1.6694374
50780,1.7653427
50781,1.7256441
50782,2.1530004
50783,1.6132729
50784,1.1210213
50785,1.9667947
50786,1.4831605
50787,1.9821451
50788,2.138587
50789,2.302536
50790,1.7835703
50791,1.9382622
50792,2.1391335
50793,1.8337443
50794,1.5226831
50795,1.9994264
50796,1.2331543
50797,2.5270212
50798,1.9730082
50799,2.5221195
50800,1.6054966
50801,2.0390577
50802,1.7077446
50803,1.6592078
50804,2.2357574
50805,1.8008919
50806,1.7248592
50807,1.8311245
50808,1.9797354
50809,1.5576677
50810,1.4741867
50811,1.4720526
50812,1.8116598
50813,1.9245808
50814,2.3686328
50815,2.1719108
50816,1.8076735
50817,1.6122613
50818,2.0577137
50819,1.8922544
50820,2.1299648
50821,1.6951852
50822,1.7988567
50823,2.0332756
50824,1.6838803
50825,1.770884
50826,1.8050239
50827,1.7082102
50828,2.0060804
50829,1.7836292
50830,1.3894353
50831,2.057693
50832,2.3540041
50833,1.4775577
50834,2.4754267
50835,1.7894745
50836,1.7482128
50837,1.5837035
50838,1.8905573
50839,2.4810781
50840,1.6542406
50841,1.5548263
50842,2.0681014
50843,1.872633
50844,1.3251548
50845,2.1503973
50846,2.461378
50847,2.0442004
50848,2.1436815
50849,1.7281446
50850,1.6990261
50851,1.5465896
50852,1.617775
50853,2.1671653
50854,1.758704
50855,2.0732527
50856,1.588557
50857,2.6303973
50858,1.5870166
50859,1.8204298
50860,1.5730159
50861,1.5303807
50862,1.8111069
50863,1.7916794
50864,2.526321
50865,1.8480144
50866,1.601615
50867,1.3465338
50868,1.5986385
50869,1.8627386
50870,1.8743289
50871,1.8518538
50872,1.3377285
50873,1.6726618
50874,1.8804469
50875,1.8672075
50876,1.67485
50877,2.1261578
50878,1.4813442
50879,1.4129367
50880,1.7936032
50881,1.747149
50882,1.9000454
50883,1.6689758
50884,1.9972172
50885,1.7702296
50886,2.0275164
50887,1.4023013
50888,1.8083453
50889,1.9975693
50890,1.3714051
50891,1.6856432
50892,1.8591418
50893,2.1482785
50894,1.882163
50895,2.4373555
50896,1.5685225
50897,1.8610916
50898,2.2638235
50899,2.2315235
50900,2.049261
50901,1.7725124
50902,2.219775
50903,1.4840012
50904,2.0381813
50905,1.488522
50906,1.5798931
50907,1.7381029
50908,2.2680008
50909,1.7822623
50910,1.9609506
50911,1.3128519
50912,1.8858685
50913,1.6901631
50914,2.0453863
50915,1.846782
50916,2.0530114
50917,1.661789
50918,1.4709249
50919,1.8876989
50920,2.3278112
50921,1.6171713
50922,1.5846324
50923,1.61427
50924,2.476328
50925,1.8325522
50926,1.9913588
50927,2.5545444
50928,2.40352
50929,1.3668771
50930,1.9297314
50931,1.8550792
50932,1.6400034
50933,1.7202845
50934,1.9541659
50935,1.736177
50936,2.5015273
50937,1.9931808
50938,2.331006
50939,1.8276155
50940,1.7468302
50941,1.9350252
50942,1.5370765
50943,1.89501
50944,2.5453887
50945,2.2348912
50946,1.7418351
50947,1.9540238
50948,1.910315
50949,1.9351988
50950,1.9746873
50951,2.126343
50952,2.191887
50953,1.5620706
50954,1.9560356
50955,2.0207477
50956,1.3808811
50957,2.2101579
50958,1.6442246
50959,2.059044
50960,1.9261189
50961,1.5210769
50962,2.312041
50963,2.441983
50964,1.5411215
50965,1.7380023
50966,1.3941002
50967,1.876231
50968,2.2233865
50969,1.7837725
50970,1.5892634
50971,1.8717976
50972,1.789969
50973,1.522763
50974,1.8074858
50975,2.235878
50976,1.3216782
50977,2.0280743
50978,1.5870488
50979,1.9364471
50980,2.2358837
50981,2.0743012
50982,2.4294698
50983,1.6784418
50984,1.3677037
50985,1.816854
50986,1.7443979
50987,1.6043129
50988,1.3554294
50989,2.3103638
50990,1.2907493
50991,1.9482112
50992,2.4427795
50993,1.8507922
50994,2.1754081
50995,1.3600888
50996,1.3308954
50997,1.7956209
50998,2.0932987
50999,2.1401525
51000,1.5800095
51001,1.9001923
51002,2.091836
51003,1.8562884
51004,1.925776
51005,1.8471217
51006,2.3789861
51007,2.5954423
51008,1.3412175
51009,1.5882072
51010,2.0903497
51011,2.0275838
51012,1.5463297
51013,1.4401612
51014,2.0848532
51015,1.391515
51016,2.2786007
51017,2.1525626
51018,1.9630344
51019,1.6382356
51020,1.7003798
51021,2.1826878
51022,1.8642051
51023,2.1966453
51024,1.6525347
51025,2.213284
51026,1.9289505
51027,2.3644266
51028,1.9033928
51029,2.3382704
51030,2.0602622
51031,1.7552943
51032,1.6541271
51033,1.8668118
51034,1.7422943
51035,2.6084578
51036,2.2459927
51037,2.12916
51038,1.719465
51039,1.831444
51040,2.295589
51041,2.0071993
51042,1.668205
51043,1.6614635
51044,2.0024347
51045,2.4221551
51046,2.0238032
51047,1.850791
51048,1.5343599
51049,2.2848601
51050,2.3051095
51051,2.289342
51052,1.6945708
51053,1.7660224
51054,1.7691708
51055,1.6765673
51056,1.8816078
51057,1.6352267
51058,1.9891295
51059,2.1355247
51060,1.5678921
51061,1.6791449
51062,2.3032358
51063,2.0536761
51064,2.5393603
51065,1.9833727
51066,1.8757997
51067,1.3919361
51068,1.8557425
51069,2.2333188
51070,1.7520487
51071,1.6837196
51072,1.3706689
51073,1.842638
51074,1.7759528
51075,1.7886753
51076,1.2999763
51077,2.5871115
51078,2.112319
51079,1.7313156
51080,1.4896724
51081,1.7481012
51082,2.316379
51083,1.2802877
51084,2.2718294
51085,1.9947245
51086,1.2923462
51087,1.6024585
51088,1.8694446
51089,1.3087852
51090,2.0834165
51091,1.5851533
51092,1.2385654
51093,1.9263155
51094,1.1446326
51095,1.5338645
51096,1.6005611
51097,2.023942
51098,2.0988665
51099,1.7821808
51100,1.2025671
51101,1.5974422
51102,2.4273927
51103,2.2687254
51104,2.1975162
51105,1.795841
51106,2.0354958
51107,1.9522729
51108,1.7555954
51109,1.8247466
51110,1.6101961
51111,1.9495409
51112,1.4191399
51113,1.5593629
51114,1.8701344
51115,2.1605058
51116,2.2926204
51117,1.8334987
51118,1.1720366
51119,2.0951328
51120,1.9639039
51121,2.454885
51122,2.256606
51123,2.01739
51124,2.351881
51125,1.2406583
51126,2.324721
51127,2.1980088
51128,1.6035182
51129,2.5639405
51130,1.9824293
51131,2.2137244
51132,1.8640773
51133,1.7429593
51134,1.7882972
51135,2.4368658
51136,1.6119232
51137,1.4452825
51138,2.2681017
51139,1.2583485
51140,1.9255705
51141,1.4770064
51142,1.8351719
51143,1.3741057
51144,1.7243061
51145,1.531714
51146,1.8624249
51147,2.4824018
51148,2.314618
51149,2.0260854
51150,2.0494916
51151,1.6282613
51152,2.332379
51153,1.8974538
51154,1.6497188
51155,1.974515
51156,1.5829377
51157,1.8562288
51158,2.051619
51159,1.2216668
51160,2.5369835
51161,2.1836412
51162,1.537148
51163,1.5130105
51164,1.4867558
51165,2.2657838
51166,2.1977916
51167,1.9937172
51168,1.4751463
51169,1.9487553
51170,2.3154278
51171,1.5351574
51172,1.5302949
51173,2.487422
51174,1.6860528
51175,1.9363041
51176,1.4749362
51177,1.3802447
51178,2.236391
51179,1.9421325
51180,1.9890828
51181,1.8279433
51182,2.2530422
51183,1.8389537
51184,2.2425108
51185,2.5202003
51186,2.0511384
51187,1.8590746
51188,2.018478
51189,2.0577888
51190,1.6632009
51191,2.3126936
51192,1.9345446
51193,1.8728266
51194,2.081162
51195,1.6360598
51196,1.9033594
51197,1.9582043
51198,1.7695413
51199,2.1791015
51200,1.6926835
51201,1.9135048
51202,1.7186675
51203,1.9730663
51204,1.365386
51205,2.3338895
51206,1.5881064
51207,2.2310386
51208,1.8362982
51209,2.203473
51210,2.0907736
51211,2.4671087
51212,1.8345802
51213,1.4711006
51214,1.5040517
51215,2.1714272
51216,1.8828096
51217,2.2296822
51218,2.1154804
51219,1.9523461
51220,1.9916587
51221,1.7601051
51222,1.8168576
51223,2.179682
51224,1.8981898
51225,2.2284193
51226,1.8733315
51227,1.4056232
51228,1.6461108
51229,2.1836026
51230,1.8158317
51231,2.0771894
51232,1.6646557
51233,2.1368895
51234,2.180663
51235,1.8407991
51236,2.1199145
51237,1.3909717
51238,1.9717431
51239,1.4279013
51240,1.6596289
51241,2.2827644
51242,1.540262
51243,2.168621
51244,1.5893908
51245,2.6443784
51246,1.9288168
51247,1.6254833
51248,1.935111
51249,1.5984569
51250,1.9215994
51251,2.406149
51252,2.2367685
51253,1.6192865
51254,1.7254462
51255,1.7224488
51256,1.4590683
51257,1.486103
51258,1.9082482
51259,1.6053586
51260,2.410232
51261,2.0035462
51262,2.0028229
51263,1.8863721
51264,2.1632714
51265,1.9770217
51266,2.1929722
51267,1.527672
51268,1.6847119
51269,1.6389711
51270,1.4266777
51271,2.2844443
51272,1.3546705
51273,1.8149836
51274,2.0440125
51275,2.157244
51276,1.3447537
51277,1.9444988
51278,1.4612317
51279,1.6942887
51280,1.8686066
51281,1.6256039
51282,2.1636221
51283,1.9404392
51284,1.6437454
51285,1.820497
51286,2.2381926
51287,2.2737331
51288,2.0523748
51289,2.1002421
51290,1.3723271
51291,2.0242908
51292,1.8136358
51293,1.6865466
51294,2.0513
51295,2.127023
51296,1.3359361
51297,2.5438561
51298,1.337266
51299,2.046591
51300,2.3305912
51301,1.5830398
51302,2.1761935
51303,2.6527877
51304,1.733388
51305,2.6669016
51306,2.2247605
51307,1.4662466
51308,2.1407983
51309,2.0305681
51310,1.8150034
51311,2.3552365
51312,1.3190923
51313,2.3439481
51314,1.6987691
51315,2.0979185
51316,1.4928958
51317,2.3142762
51318,1.7515292
51319,2.5370307
51320,1.5041335
51321,1.9066293
51322,1.8730314
51323,1.7648122
51324,1.7064948
51325,1.9750886
51326,1.83318
51327,2.0389183
51328,2.4678812
51329,1.5825961
51330,1.7375569
51331,2.352005
51332,1.6015768
51333,2.1187456
51334,1.7317829
51335,1.3901095
51336,1.6676688
51337,2.0317369
51338,1.5103986
51339,1.9581785
51340,2.1218967
51341,1.2157035
51342,2.2204943
51343,1.8381815
51344,2.11171
51345,1.5706272
51346,1.6224809
51347,1.4556069
51348,1.8293107
51349,1.649508
51350,2.440168
51351,1.5377665
51352,1.9138882
51353,2.1057515
51354,1.6204913
51355,2.020434
51356,1.6514659
51357,1.4590077
51358,1.8595457
51359,1.9757152
51360,1.403121
51361,2.1759973
51362,1.8537245
51363,1.5875328
51364,1.5422337
51365,1.976614
51366,2.2837467
51367,1.3879342
51368,2.1770482
51369,2.012724
51370,1.8217592
51371,2.1762667
51372,1.7617426
51373,1.6959589
51374,1.9567997
51375,2.0431037
51376,2.4135568
51377,2.2545428
51378,1.5938692
51379,1.6114323
51380,2.0174603
51381,1.4870601
51382,2.259471
51383,1.9372702
51384,1.4102035
51385,1.3735814
51386,1.7919459
51387,1.7894721
51388,1.638649
51389,2.1771028
51390,1.8496029
51391,1.5776012
51392,1.8255835
51393,2.4130166
51394,1.8694606
51395,2.1686478
51396,1.2955737
51397,1.6102648
51398,1.586268
51399,1.2806482
51400,1.765367
51401,2.1637342
51402,2.277173
51403,2.202415
51404,1.4444885
51405,1.4496193
51406,1.6086042
51407,1.6525922
51408,2.228352
51409,2.2444673
51410,1.4185128
51411,1.600446
51412,2.2783055
51413,1.5861647
51414,2.1798882
51415,1.9760058
51416,1.4331326
51417,2.2542377
51418,1.7499485
51419,1.7474713
51420,2.3534484
51421,1.9763603
51422,2.0535893
51423,1.7598958
51424,1.8211846
51425,1.8400886
51426,2.012549
51427,1.784929
51428,2.2044916
51429,1.4996495
51430,1.4276462
51431,2.0043206
51432,1.3403113
51433,1.8150871
51434,2.37619
51435,1.7707975
51436,2.077555
51437,1.7231088
51438,2.0894208
51439,1.5477972
51440,2.2624812
51441,2.133894
51442,1.834445
51443,2.0633035
51444,1.6086872
51445,1.7881107
51446,2.5628462
51447,1.7011609
51448,1.6886897
51449,1.7458534
51450,1.975559
51451,1.6799622
51452,1.4658549
51453,1.5868359
51454,1.6058865
51455,1.4954915
51456,1.5812273
51457,1.609335
51458,2.064063
51459,2.0997934
51460,2.2846994
51461,2.113503
51462,2.3905907
51463,1.9021015
51464,2.008858
51465,2.3338158
51466,1.9199331
51467,1.5084939
51468,1.9308887
51469,2.0798388
51470,2.1176271
51471,2.0834327
51472,2.123301
51473,1.6134086
51474,2.2279608
51475,2.221289
51476,1.4939463
51477,2.6376815
51478,1.6344864
51479,1.7149422
51480,2.3402998
51481,2.2242274
51482,2.0079768
51483,1.7906184
51484,1.425066
51485,1.846684
51486,1.9673314
51487,1.6116138
51488,2.4440742
51489,1.628422
51490,1.9994402
51491,2.182095
51492,1.7234671
51493,1.679584
51494,1.4918156
51495,1.3815851
51496,1.6276007
51497,1.9863253
51498,1.9707112
51499,2.0251894
51500,2.5382078
51501,1.5519407
51502,2.0310504
51503,2.302892
51504,2.1988952
51505,1.5215063
51506,1.2260838
51507,1.8781896
51508,1.7006052
51509,1.8680863
51510,1.5548534
51511,1.882911
51512,1.8504143
51513,2.1119215
51514,1.7374811
51515,2.0053957
51516,1.5148983
51517,1.8251779
51518,1.8323903
51519,1.9127421
51520,1.8660636
51521,1.7675424
51522,1.7244604
51523,1.8958614
51524,1.9318948
51525,1.8152866
51526,1.5432653
51527,1.469542
51528,1.7046702
51529,2.3351328
51530,1.7586908
51531,1.7070708
51532,1.850733
51533,2.40064
51534,1.5445387
51535,2.1973414
51536,1.7973237
51537,1.4071543
51538,1.8676579
51539,1.8937554
51540,2.1961598
51541,1.4812059
51542,2.0507138
51543,1.4726076
51544,1.840024
51545,2.015897
51546,2.3003402
51547,2.1534586
51548,1.8963921
51549,1.8252783
51550,1.6403091
51551,1.5526683
51552,1.4687834
51553,2.0178542
51554,1.8095276
51555,1.6209865
51556,1.3812399
51557,1.9534831
51558,1.3700533
51559,1.7602475
51560,1.5885046
51561,1.683399
51562,1.8171728
51563,1.6007433
51564,1.6884816
51565,1.7828727
51566,1.9254291
51567,1.6951728
51568,2.1853974
51569,1.6752503
51570,1.5896053
51571,1.4758985
51572,2.4244092
51573,2.0420365
51574,1.6284871
51575,1.4886308
51576,1.6814826
51577,1.8446512
51578,1.3445597
51579,1.240376
51580,1.5810659
51581,2.0142784
51582,1.3670878
51583,1.3971202
51584,1.5664072
51585,1.9574838
51586,2.030311
51587,2.0063784
51588,1.2807591
51589,1.7683845
51590,1.8555033
51591,1.760726
51592,2.1187365
51593,1.786603
51594,1.4250875
51595,1.818286
51596,1.3912306
51597,2.273285
51598,1.9022784
51599,1.9850936
51600,2.344445
51601,2.0609534
51602,1.5135772
51603,1.557446
51604,2.2244678
51605,2.1619973
51606,1.7807064
51607,1.7552524
51608,1.5936942
51609,1.4656146
51610,1.8493729
51611,1.5391705
51612,1.6687508
51613,2.1830945
51614,1.987252
51615,2.0166006
51616,2.5920029
51617,1.4895172
51618,1.8083439
51619,1.7741733
51620,1.6889744
51621,1.8312206
51622,2.0343125
51623,2.2667046
51624,1.699749
51625,1.9506731
51626,1.7672305
51627,1.6947727
51628,1.6123531
51629,1.6699312
51630,1.3840942
51631,1.8163252
51632,1.841939
51633,1.8926296
51634,1.4717474
51635,2.3089266
51636,1.719204
51637,2.1502628
51638,2.133512
51639,1.7291889
51640,1.3556638
51641,1.3987918
51642,2.1207328
51643,2.191688
51644,1.7911844
51645,1.9052563
51646,1.8201473
51647,1.6300786
51648,1.604429
51649,2.0591464
51650,1.787293
51651,2.180274
51652,1.6780868
51653,1.7723842
51654,1.4564371
51655,1.4895718
51656,2.32304
51657,2.1702616
51658,1.471487
51659,1.952311
51660,2.01211
51661,1.5183916
51662,2.33947
51663,1.6855733
51664,1.772984
51665,1.7918615
51666,1.3769481
51667,2.1810474
51668,1.4075015
51669,1.5890827
51670,1.6654162
51671,2.2005143
51672,1.7802057
51673,2.1847982
51674,1.354831
51675,2.0797794
51676,2.1391225
51677,1.7767105
51678,2.2671762
51679,1.89569
51680,2.0232563
51681,2.0559835
51682,2.4438758
