Id,y
50784,1.4989775
50785,1.8597556
50786,1.5550205
50787,1.966778
50788,1.9200726
50789,2.763246
50790,2.323084
50791,1.8893987
50792,2.2693307
50793,1.7609487
50794,1.4910449
50795,1.9729248
50796,1.2544774
50797,2.3267324
50798,1.8946409
50799,2.2466705
50800,1.594625
50801,1.8359184
50802,1.8452858
50803,1.486307
50804,2.1108174
50805,1.8461367
50806,1.738953
50807,1.6392028
50808,2.104424
50809,1.8017323
50810,1.5043862
50811,1.5784945
50812,1.762006
50813,2.0284925
50814,2.2329857
50815,2.3532224
50816,1.6010317
50817,1.6491426
50818,1.7592266
50819,1.7021363
50820,2.0315387
50821,1.8646147
50822,1.939545
50823,1.9561628
50824,1.6612704
50825,1.731477
50826,1.712113
50827,1.5128028
50828,1.4935251
50829,1.931824
50830,1.5401597
50831,2.0185432
50832,2.402742
50833,1.4620086
50834,2.025267
50835,2.1130762
50836,1.6387233
50837,1.6817913
50838,1.6944346
50839,2.3013198
50840,1.718619
50841,1.618453
50842,2.0645065
50843,1.6711031
50844,1.6513776
50845,2.3510373
50846,2.4268517
50847,2.0978706
50848,1.9959261
50849,1.7635912
50850,1.8430371
50851,1.3729601
50852,1.6938914
50853,2.4243345
50854,1.7247849
50855,1.8607103
50856,1.5851902
50857,2.5184946
50858,1.5016332
50859,2.1317215
50860,1.6530994
50861,1.5823483
50862,1.6605071
50863,1.9302489
50864,2.2498322
50865,1.4673263
50866,1.4079635
50867,1.6046709
50868,1.5363772
50869,1.6894639
50870,1.9162407
50871,1.7013835
50872,1.6017803
50873,1.5891207
50874,2.0157447
50875,1.7729688
50876,1.8540905
50877,1.8972669
50878,1.4456298
50879,1.6416042
50880,1.6936255
50881,1.8577298
50882,1.8225098
50883,1.9485725
50884,1.9604506
50885,1.6141433
50886,2.3112745
50887,1.3536544
50888,1.6157168
50889,1.7561584
50890,1.5832155
50891,1.8167635
50892,1.7987232
50893,2.1976242
50894,1.9118812
50895,2.4084437
50896,1.5855567
50897,1.8645318
50898,2.2579145
50899,2.4186728
50900,2.187938
50901,1.6367303
50902,2.1703553
50903,1.4970379
50904,2.2083087
50905,1.5675306
50906,1.4229451
50907,1.3268826
50908,2.1339905
50909,1.5899194
50910,1.8187704
50911,1.3823519
50912,1.9661375
50913,1.557164
50914,2.388826
50915,1.7997676
50916,1.897106
50917,1.5300963
50918,1.3323069
50919,1.484248
50920,2.2198384
50921,1.7425005
50922,1.551431
50923,1.7614442
50924,2.5731735
50925,1.7506145
50926,2.0580194
50927,2.1531847
50928,2.6340241
50929,1.41065
50930,1.7295188
50931,1.7779691
50932,1.7494816
50933,1.720522
50934,1.8099381
50935,1.8713982
50936,2.4047966
50937,2.1123471
50938,2.4661627
50939,1.86075
50940,1.609106
50941,1.791159
50942,1.564033
50943,1.8269157
50944,2.4081035
50945,2.2152622
50946,1.8131437
50947,1.9705153
50948,1.7171645
50949,1.7268764
50950,1.7190363
50951,2.1796844
50952,2.3739269
50953,1.4866185
50954,1.7636521
50955,1.6812258
50956,1.2129016
50957,1.9379046
50958,1.4146636
50959,2.1036286
50960,1.8641317
50961,1.6698158
50962,2.5991874
50963,2.6360505
50964,1.278384
50965,1.7779686
50966,1.3491285
50967,1.9158639
50968,2.0679452
50969,2.0339036
50970,1.4516484
50971,1.7709771
50972,1.608068
50973,1.4430481
50974,1.7672096
50975,2.4778383
50976,1.4797504
50977,2.2299147
50978,1.3233593
50979,1.9201049
50980,1.8530527
50981,1.7926073
50982,1.9706192
50983,1.4014511
50984,1.4402376
50985,1.7002187
50986,1.6083803
50987,1.6607127
50988,1.4573598
50989,1.9009556
50990,1.4779387
50991,1.9113929
50992,2.390213
50993,1.9746711
50994,2.0605755
50995,1.5769706
50996,1.3329798
50997,1.901297
50998,2.0803006
50999,1.8665029
51000,1.7066958
51001,1.8180962
51002,2.302228
51003,2.0057058
51004,1.8877572
51005,1.945991
51006,2.3489416
51007,2.516251
51008,1.5276573
51009,1.618114
51010,2.5213928
51011,1.8633997
51012,1.6303926
51013,1.446295
51014,2.1715348
51015,1.5655162
51016,2.0563815
51017,1.5954903
51018,1.9120674
51019,1.605597
51020,1.8680593
51021,2.016889
51022,1.8085692
51023,2.105269
51024,1.8897789
51025,2.4003887
51026,1.8090372
51027,2.3242507
51028,1.8835361
51029,2.0981085
51030,2.265013
51031,1.9132903
51032,1.6480023
51033,1.7882596
51034,2.01816
51035,2.4000473
51036,1.9713168
51037,2.3729837
51038,1.7000282
51039,2.0246654
51040,2.102689
51041,1.9189293
51042,1.5123074
51043,1.4625255
51044,2.0133028
51045,2.51144
51046,2.1612537
51047,1.7397577
51048,1.4594891
51049,2.141882
51050,2.1194918
51051,2.4880905
51052,1.7917814
51053,1.8123567
51054,1.7123163
51055,1.6402407
51056,2.042443
51057,1.719523
51058,1.8150281
51059,1.8415691
51060,1.5874366
51061,1.8955814
51062,1.72817
51063,1.9237266
51064,2.5155308
51065,2.1295397
51066,1.7964681
51067,1.4593652
51068,2.1040893
51069,2.2680929
51070,1.3305904
51071,1.4926754
51072,1.1476777
51073,1.6613798
51074,1.8057762
51075,1.7013338
51076,1.4492751
51077,2.3541937
51078,1.9740288
51079,1.665043
51080,1.4963685
51081,1.8269529
51082,2.0408354
51083,1.4303024
51084,2.3826213
51085,2.0770063
51086,1.3458263
51087,1.5780509
51088,1.78857
51089,1.3200657
51090,2.1885734
51091,1.7281989
51092,1.3076382
51093,1.8834058
51094,1.23925
51095,1.3371189
51096,1.7774032
51097,2.2488227
51098,2.21793
51099,1.7699885
51100,1.3581371
51101,1.5848355
51102,2.3756495
51103,2.1821299
51104,1.9258105
51105,1.7951818
51106,1.8311497
51107,1.9241586
51108,1.9332857
51109,1.7230211
51110,1.795104
51111,1.8146741
51112,1.5199805
51113,1.6233943
51114,1.8771799
51115,2.4009428
51116,1.9919763
51117,1.5911366
51118,1.5231484
51119,1.8436195
51120,2.2260911
51121,2.389353
51122,2.1454012
51123,1.7789077
51124,2.3478475
51125,1.7636746
51126,2.2848036
51127,2.101829
51128,1.6655661
51129,2.2177782
51130,1.8464134
51131,2.4328785
51132,1.7046974
51133,1.6415503
51134,1.6016129
51135,2.6414807
51136,1.0933738
51137,1.4389561
51138,2.4489243
51139,1.3717346
51140,2.1361647
51141,1.6486928
51142,1.8192699
51143,1.4301624
51144,1.3247058
51145,1.4760729
51146,2.0567648
51147,2.4336348
51148,2.366422
51149,2.1042557
51150,2.0821762
51151,1.6750209
51152,1.9421356
51153,2.041639
51154,1.6504608
51155,1.7686046
51156,1.7246726
51157,1.9897444
51158,2.0090935
51159,1.3440588
51160,1.9980366
51161,2.0263143
51162,1.4964443
51163,1.4401276
51164,1.6454272
51165,1.8958136
51166,1.7901802
51167,2.0774944
51168,1.3942311
51169,1.6284304
51170,2.147377
51171,1.5921266
51172,1.7676505
51173,2.5859919
51174,1.6569086
51175,2.020748
51176,1.472507
51177,1.3467039
51178,2.2332993
51179,2.1997852
51180,1.8737158
51181,1.6084813
51182,2.057855
51183,1.7232604
51184,2.604095
51185,2.5784059
51186,2.037682
51187,1.8054883
51188,1.6687742
51189,2.4799695
51190,1.5316241
51191,2.2732718
51192,1.8752164
51193,1.6556875
51194,1.9614817
51195,1.7308736
51196,1.627905
51197,2.1024165
51198,1.7486075
51199,2.0959566
51200,1.6865662
51201,1.8027278
51202,1.6084769
51203,2.1257458
51204,1.4412857
51205,2.583698
51206,1.4713459
51207,2.0594273
51208,2.0040455
51209,1.8977677
51210,2.057681
51211,2.4220946
51212,1.9475908
51213,1.529414
51214,1.1890407
51215,2.3231556
51216,2.1545596
51217,2.2037377
51218,2.1377907
51219,1.6828935
51220,1.7941008
51221,1.9042611
51222,1.2846534
51223,2.181582
51224,1.7501161
51225,2.2189436
51226,1.8232198
51227,1.508889
51228,1.6952984
51229,2.1414418
51230,1.793399
51231,1.8342401
51232,1.6048734
51233,2.5856032
51234,1.878312
51235,1.7189468
51236,1.9845276
51237,1.4927835
51238,2.1437926
51239,1.617587
51240,1.4924573
51241,1.8558344
51242,1.3977735
51243,2.5495906
51244,1.941061
51245,2.229241
51246,1.8140464
51247,1.4603223
51248,1.9967289
51249,1.6942955
51250,2.0294652
51251,1.9210888
51252,2.1783578
51253,1.4679314
51254,1.6608511
51255,1.5102648
51256,1.265552
51257,1.3738582
51258,1.9450512
51259,1.6432409
51260,2.3622017
51261,1.8909507
51262,1.8555002
51263,1.8110714
51264,2.1983106
51265,2.0112536
51266,2.3157983
51267,1.5194187
51268,1.8142507
51269,1.6248733
51270,1.0513054
51271,2.1935627
51272,1.530919
51273,1.7476381
51274,1.6442473
51275,2.1444318
51276,1.2274756
51277,2.0296113
51278,1.5970006
51279,2.0006416
51280,1.8546678
51281,1.7609365
51282,2.0887597
51283,1.7655602
51284,1.6510673
51285,1.8471872
51286,2.2833586
51287,2.2292821
51288,2.2393308
51289,1.9783825
51290,1.482322
51291,2.1464431
51292,1.9132143
51293,1.3419079
51294,1.8590169
51295,2.0401454
51296,1.2528954
51297,2.1717618
51298,1.3330162
51299,2.0004194
51300,2.333279
51301,1.44011
51302,2.3486738
51303,2.6774063
51304,1.4998364
51305,2.4035857
51306,2.026696
51307,1.466054
51308,2.1045165
51309,2.2271502
51310,2.0493357
51311,2.1047258
51312,1.4683132
51313,2.1823251
51314,1.6651727
51315,2.4623709
51316,1.5380745
51317,2.492187
51318,1.4592991
51319,2.3505387
51320,1.8318013
51321,1.722537
51322,1.5672722
51323,1.8252083
51324,1.8245019
51325,2.0683143
51326,1.8146021
51327,1.8717474
51328,2.2352405
51329,1.293864
51330,1.7306597
51331,2.4650295
51332,1.9007756
51333,1.9181273
51334,1.834142
51335,1.4965186
51336,1.7027152
51337,1.6922044
51338,1.559779
51339,2.0588262
51340,1.8351389
51341,1.1946473
51342,2.3216677
51343,1.8213716
51344,1.9816589
51345,1.4913446
51346,1.562652
51347,1.2778555
51348,1.626957
51349,1.6530923
51350,2.2401395
51351,1.6944128
51352,1.9382716
51353,1.7124907
51354,1.5417113
51355,2.2343264
51356,1.5397896
51357,1.6598877
51358,1.7347713
51359,2.0612705
51360,1.4796975
51361,1.9880314
51362,2.093378
51363,1.5432379
51364,1.5465351
51365,1.8962717
51366,2.3066044
51367,1.4731652
51368,2.2517712
51369,2.0505018
51370,1.70021
51371,2.291241
51372,1.7132984
51373,1.6891145
51374,2.148288
51375,2.118563
51376,2.2898195
51377,2.1090388
51378,1.461253
51379,1.6202698
51380,1.8426591
51381,1.6064059
51382,2.7199333
51383,2.1121962
51384,1.3766407
51385,1.3688908
51386,1.5189043
51387,1.6589323
51388,1.6828735
51389,2.4336762
51390,1.7227427
51391,1.7270217
51392,1.9263842
51393,2.259544
51394,2.0837033
51395,2.1651819
51396,1.3272028
51397,1.6863511
51398,1.6363659
51399,1.5275035
51400,1.6650122
51401,2.2390673
51402,2.1440926
51403,2.1061914
51404,1.4560193
51405,1.4503802
51406,1.5364323
51407,1.7667605
51408,2.0162516
51409,2.2542694
51410,1.5965114
51411,1.5687298
51412,2.229641
51413,1.729413
51414,2.0733948
51415,1.8847994
51416,1.4762596
51417,2.2457507
51418,1.6169672
51419,1.5559193
51420,2.6637797
51421,1.8795744
51422,1.8618109
51423,1.889419
51424,1.981835
51425,1.7540338
51426,1.8340861
51427,1.5846851
51428,2.2713258
51429,1.3378663
51430,1.6864798
51431,1.8418087
51432,1.5059891
51433,1.8347237
51434,2.1869404
51435,1.6452527
51436,1.9748853
51437,1.596083
51438,2.0733073
51439,1.5192845
51440,1.8498224
51441,2.1971138
51442,1.7470567
51443,2.1074758
51444,1.5216278
51445,1.6749626
51446,2.0909638
51447,1.7511028
51448,1.5956976
51449,1.699041
51450,2.1923938
51451,1.9646119
51452,1.6791949
51453,1.5252964
51454,1.570567
51455,1.410502
51456,1.6183072
51457,1.8030212
51458,2.2367702
51459,1.7226262
51460,2.4756513
51461,1.9667714
51462,2.2732012
51463,1.5833374
51464,1.8488635
51465,2.461625
51466,1.800425
51467,1.6006718
51468,2.209798
51469,2.2825553
51470,2.194144
51471,2.0345218
51472,2.0661097
51473,1.6049857
51474,1.9942774
51475,2.1930876
51476,1.485578
51477,2.5025315
51478,1.6297084
51479,1.6566973
51480,2.5598228
51481,1.7810497
51482,1.7443026
51483,1.5797267
51484,1.4461362
51485,1.7755616
51486,1.8182718
51487,1.5360827
51488,2.5967946
51489,1.6990558
51490,1.8203273
51491,2.043003
51492,1.6762867
51493,1.5185386
51494,1.4349419
51495,1.3405712
51496,1.4750988
51497,1.9104681
51498,2.0256796
51499,1.7829909
51500,2.442922
51501,1.6387769
51502,2.1232567
51503,2.3358774
51504,1.9560097
51505,1.4384065
51506,1.3436139
51507,1.9313419
51508,1.6393
51509,1.3578681
51510,1.602842
51511,2.0228167
51512,1.6256225
51513,1.933566
51514,1.722972
51515,1.8174723
51516,1.7650142
51517,1.6391969
51518,1.4651184
51519,1.7315376
51520,1.881274
51521,1.7330134
51522,1.3099011
51523,1.6630867
51524,1.9185671
51525,2.0677323
51526,1.6412585
51527,1.6586863
51528,1.8697054
51529,2.660173
51530,1.681517
51531,2.0788772
51532,1.4753416
51533,2.1907244
51534,1.5834672
51535,2.490658
51536,1.8498799
51537,1.4950315
51538,2.059852
51539,1.9058504
51540,2.1401405
51541,1.4282429
51542,1.968977
51543,1.528464
51544,2.0310452
51545,1.6012869
51546,2.0459974
51547,2.4146588
51548,2.00553
51549,1.8411463
51550,1.6361804
51551,1.7909578
51552,1.5201001
51553,2.0868435
51554,1.832973
51555,1.4263796
51556,1.4504018
51557,2.4194067
51558,1.4041258
51559,1.5914217
51560,1.6166667
51561,1.6282996
51562,1.6040307
51563,1.624759
51564,1.5162191
51565,1.9667519
51566,1.9791017
51567,1.6368289
51568,2.2484508
51569,1.9386299
51570,1.6064935
51571,1.3657136
51572,2.241121
51573,1.7696568
51574,1.7014449
51575,1.634388
51576,1.6267291
51577,1.8298508
51578,1.4914427
51579,1.5038161
51580,1.6592274
51581,2.1036353
51582,1.2992876
51583,1.5058017
51584,1.6715643
51585,1.7337823
51586,2.075951
51587,2.0636342
51588,1.4502159
51589,2.0938199
51590,1.5913887
51591,1.6024729
51592,1.9139061
51593,1.6590303
51594,1.2002432
51595,2.0165367
51596,1.3680199
51597,2.4356992
51598,1.7086449
51599,2.0699449
51600,2.1918693
51601,2.137565
51602,1.3945196
51603,1.5846153
51604,2.3751593
51605,2.1347005
51606,1.5287442
51607,1.6779234
51608,1.6271361
51609,1.5069475
51610,1.8469589
51611,1.4660122
51612,1.6430695
51613,2.122096
51614,2.2360735
51615,2.12822
51616,2.392594
51617,1.5951536
51618,2.115241
51619,1.7223253
51620,1.9625564
51621,1.6683121
51622,1.8101864
51623,2.4561923
51624,1.4332898
51625,2.094595
51626,1.6248314
51627,1.6452814
51628,1.6823187
51629,1.6911691
51630,1.4612361
51631,2.0890784
51632,1.503443
51633,1.6569433
51634,1.5387459
51635,2.1692684
51636,1.6806334
51637,1.8965605
51638,2.2223244
51639,1.4462655
51640,1.210393
51641,1.4678541
51642,1.9973177
51643,2.168265
51644,1.8177553
51645,1.9233052
51646,1.7208605
51647,1.6339743
51648,1.6528652
51649,2.190724
51650,1.7097228
51651,2.17424
51652,1.4413584
51653,1.9036384
51654,1.597352
51655,1.2298529
51656,2.4606206
51657,2.2688596
51658,1.5177006
51659,1.9217571
51660,2.1938958
51661,1.6466119
51662,2.804565
51663,1.6506947
51664,1.8880104
51665,1.6203657
51666,1.685084
51667,2.3887515
51668,1.729576
51669,1.6225336
51670,1.7470969
51671,2.055855
51672,1.6171998
51673,2.193239
51674,1.3676713
51675,1.9677588
51676,2.053923
51677,1.8838906
51678,2.0711224
51679,1.6617367
51680,2.0792704
51681,1.5460954
51682,2.4882846
