Id,y
50232,1.8424060459527771
50233,1.8479516354626095
50234,1.8489477302125459
50235,1.8417413257109343
50236,1.7594892093459158
50237,1.8375705005123293
50238,1.839215476908378
50239,1.8424060459586336
50240,1.7447444748700192
50241,1.8093608735759323
50242,2.0819060142749715
50243,1.9229370432084247
50244,1.7854329814996401
50245,1.8429687019372596
50246,1.8424063114259606
50247,1.8429935828963377
50248,1.8424072123555753
50249,1.8754049827089463
50250,1.8987870678650207
50251,1.842406075175978
50252,1.894269503355074
50253,1.842406045958633
50254,1.842403357169773
50255,1.8468079438482257
50256,1.9182239874391842
50257,1.8102128843227385
50258,1.803760313867984
50259,1.8164286389886215
50260,1.8097420859217286
50261,1.795544963904872
50262,1.8944920550157534
50263,1.8237319857883565
50264,1.8406551289744324
50265,1.995152602733552
50266,1.9958756585739894
50267,1.842406045958633
50268,1.7913838886258502
50269,1.7977046428169676
50270,2.0390493681222037
50271,2.1808538585834305
50272,1.8440698377365372
50273,1.8795710671483572
50274,1.8447740858417687
50275,1.86583773011104
50276,1.8225173513265926
50277,1.9728771985577493
50278,1.8422755310751482
50279,1.8383501218568745
50280,1.842406045958633
50281,1.840565023945979
50282,1.936487898703588
50283,2.1728810257863125
50284,1.9838935970761662
50285,1.8423987823335644
50286,1.8424059894557516
50287,2.0229616425714108
50288,1.9125793970429261
50289,1.5838210734846414
50290,1.8714291537820509
50291,1.8424060460062663
50292,1.8789522290716927
50293,1.842406045958633
50294,1.8424060459590375
50295,1.837469746628798
50296,2.157129045846177
50297,1.842406045958633
50298,1.9443674083488556
50299,2.015488896182098
50300,1.9118949568756367
50301,1.8423428058759086
50302,1.8424060512257905
50303,1.9008331061960777
50304,1.8473975879980478
50305,1.8424060459584557
50306,1.801269105269448
50307,1.8081126192107686
50308,1.844520373785611
50309,1.844870368958978
50310,2.027481351848987
50311,1.843279628001057
50312,1.8424060678493213
50313,1.8480467472297022
50314,1.844910386635767
50315,1.8316592220767658
50316,1.84141827702479
50317,1.669369775283712
50318,1.8726712637627703
50319,1.8424060459586329
50320,2.118520696453015
50321,1.842406045958633
50322,1.8500574148783122
50323,1.8415778633068478
50324,2.209889184473735
50325,1.8424060459480232
50326,1.8487801791366825
50327,1.8453922842493202
50328,1.842952892560866
50329,1.869963815703786
50330,1.7828172586605366
50331,1.842406045958633
50332,1.8465496664440784
50333,1.7912727401665052
50334,1.8424058029201755
50335,1.5532302328558645
50336,1.8424104408623652
50337,1.842406045958633
50338,1.9559128543524689
50339,2.012346549846301
50340,1.8424060260711608
50341,1.9370453025538612
50342,1.842406045958633
50343,1.8403535314404869
50344,1.842406045958633
50345,1.8762395750484773
50346,1.8409378995231014
50347,1.8447741125650874
50348,1.8426936275596157
50349,1.7606002043855293
50350,1.945101501689129
50351,1.8801458207741362
50352,1.8424060459503309
50353,1.8418929238034054
50354,1.7164454756687029
50355,1.7956052466041514
50356,1.9158631014833445
50357,2.0781113180780615
50358,1.8705590379534136
50359,1.7294102934525186
50360,1.846798322769511
50361,1.842406045958633
50362,1.8189678259767605
50363,1.842403244179745
50364,1.8197913588876615
50365,1.8417889711738413
50366,1.854783640475563
50367,1.7677612235992768
50368,1.8424061399377711
50369,2.026442361133682
50370,2.068342234630571
50371,1.893282511275332
50372,1.8707635648600254
50373,1.772549952857082
50374,1.842405953630738
50375,1.8341454742098202
50376,2.0799618151613313
50377,1.84240604665778
50378,1.8427178024170583
50379,1.7298751110302153
50380,1.8440845759859894
50381,1.8424059985642665
50382,1.842406045958633
50383,1.842406045960558
50384,1.8433680931761163
50385,1.756330913649681
50386,1.8208717314886074
50387,1.8476439922926835
50388,1.8423947779540566
50389,1.842442150366405
50390,1.8424060650645324
50391,1.842406045958633
50392,1.850304467998449
50393,2.0326370138985843
50394,1.8977019678702987
50395,1.6282602649588835
50396,1.8423902726237693
50397,1.8453967718410296
50398,1.8398198167325097
50399,1.8424060459026852
50400,1.915042694069917
50401,1.6748920783796415
50402,1.8424060459893357
50403,1.8434078958185596
50404,1.8432200408264252
50405,1.842406045958633
50406,1.8560142360356542
50407,1.8424941986380532
50408,2.0580462291411092
50409,1.8402673619123335
50410,1.8477895735845895
50411,1.7999318822420418
50412,1.9231666018330202
50413,1.7379860861423553
50414,1.9912841084167356
50415,1.8424050548745785
50416,1.7292529328251025
50417,1.882363651656193
50418,1.8424060730823735
50419,1.8424060319184414
50420,1.9266560379814444
50421,1.842406045958633
50422,1.8601058687227596
50423,1.8451992521582472
50424,1.833023388785106
50425,1.865571964065661
50426,1.842223997884649
50427,1.8424060459586755
50428,1.843022784563823
50429,1.842406045958826
50430,1.9389100483618502
50431,1.8521842734822715
50432,1.8424022866340288
50433,1.8335431439500067
50434,1.8499469042435952
50435,1.842406045958633
50436,1.60854813574506
50437,1.9852575308180327
50438,1.842406045958633
50439,1.9591918767198186
50440,1.842406036192661
50441,1.8424177497024075
50442,1.839125755620009
50443,1.8431507873469735
50444,2.0831128854916776
50445,1.7479562284627597
50446,1.8490579944250611
50447,1.8185842274283952
50448,1.8424060459569491
50449,2.075242760012409
50450,1.752423208133764
50451,1.842406045958633
50452,2.0169647593365854
50453,2.001220460353715
50454,1.90540602334889
50455,1.8464801985746329
50456,1.842408402737768
50457,1.8506299873995045
50458,1.842406045958633
50459,1.8043604411726744
50460,1.842406045958633
50461,1.8026205921796996
50462,1.842406045958633
50463,1.8283401937957595
50464,1.8236623141586261
50465,1.7719867988484355
50466,1.8406041530261892
50467,1.8624976304616014
50468,1.8424491799908684
50469,1.826485092689396
50470,1.4116672449404915
50471,1.9090001388133864
50472,1.8424057585777998
50473,2.1160776741038068
50474,1.8509347974401191
50475,1.8424060459586329
50476,1.8325926415571907
50477,2.1342583758898988
50478,1.847336197013319
50479,1.842406045958633
50480,1.8390951932211923
50481,1.8423954731812375
50482,1.946856625424356
50483,1.8696204042889673
50484,1.8424060459583356
50485,1.7653505517495418
50486,2.1460949541474137
50487,1.842406045958633
50488,1.8280907278190983
50489,1.952113704095883
50490,1.7729730824670955
50491,1.886750891366914
50492,1.9274821604861858
50493,1.8653595020421696
50494,1.842406045958626
50495,1.8135609488142934
50496,1.8415082886215939
50497,1.8500466900819068
50498,1.8981107847827468
50499,1.8320256552618255
50500,1.842395175558054
50501,1.8367088018859794
50502,1.842406045958633
50503,1.779926435460299
50504,1.842406045958633
50505,1.795479138576106
50506,1.9729462418002923
50507,1.8801621999041394
50508,1.8432239843286624
50509,1.8419344704382687
50510,1.8414183068294092
50511,1.7994861731634741
50512,1.8899444539774353
50513,1.8424062409531896
50514,2.2300983486183954
50515,1.8296750004769027
50516,1.7014932029546888
50517,1.8736411483849138
50518,1.8358072680615576
50519,1.8350849353181746
50520,1.8439933042362526
50521,1.8792283083925192
50522,1.8393952229834298
50523,1.8467010442257543
50524,1.8810750692241593
50525,1.8660587469666188
50526,1.8272189748076493
50527,1.9811557128642494
50528,1.8239244971773532
50529,1.837322373676157
50530,1.8607283092546787
50531,1.6055784455356685
50532,1.739072667678513
50533,1.733606748672213
50534,1.8322529499848748
50535,1.842406045958633
50536,1.9380194827420432
50537,1.8424539232693378
50538,1.9675191858242431
50539,1.842334901598936
50540,2.116099818016442
50541,1.8552147120297395
50542,1.9254840533247588
50543,1.840435361079105
50544,1.8317914850049168
50545,1.8423941923997311
50546,1.842444538010718
50547,1.7026431828677384
50548,1.9041240128503352
50549,1.844469283324493
50550,1.9344455762150072
50551,1.834787814147588
50552,1.9111064908294202
50553,1.838844386982802
50554,1.842406045958633
50555,1.842406045958633
50556,1.842406045958633
50557,1.8424060459586311
50558,1.842406045958633
50559,1.922022338742331
50560,1.842406045958633
50561,1.842406045958633
50562,1.821746217743101
50563,1.8486712285285323
50564,1.9591527462358678
50565,1.857639973780691
50566,1.842938891547457
50567,1.9199500278776576
50568,1.7877908053648621
50569,1.844674276690413
50570,1.7981912124719948
50571,1.842406045958633
50572,1.8909435218564457
50573,1.8424881335861092
50574,1.8122683801841653
50575,1.7871273863071309
50576,1.8418609229234482
50577,1.842406045958633
50578,1.8811361712083834
50579,1.857879606528772
50580,1.8421024416829785
50581,1.8592346320699333
50582,1.8561740742445596
50583,1.9363741523334417
50584,1.8423889593823415
50585,1.8238938233845852
50586,1.842406045958633
50587,1.8183185323242457
50588,1.8424213356096146
50589,1.842406045958633
50590,1.8426130642417944
50591,1.842406045958633
50592,1.9228057126400677
50593,1.8424096614722072
50594,2.1322938502038378
50595,1.8368386283585738
50596,1.8497929601133434
50597,1.8377885618949297
50598,1.8421994599723737
50599,1.840334229782335
50600,1.8423923301556655
50601,1.8649131327420585
50602,2.2355227949281593
50603,1.7740918994493406
50604,1.2055738119031258
50605,1.795776603205481
50606,1.8860625200564167
50607,1.8482597403404244
50608,1.8601594679697464
50609,1.9061045106231786
50610,1.8587340831646004
50611,1.8649896477960606
50612,1.8042236598593213
50613,1.842406045958633
50614,1.7495674011322804
50615,1.842241513390335
50616,1.9478729567232138
50617,1.8284120679002822
50618,1.8424060459586333
50619,1.8424060459586895
50620,1.7467995528824194
50621,1.8072203145485894
50622,1.9114315982945245
50623,1.8437996512702712
50624,1.805710901118916
50625,1.6230163695397752
50626,1.8477826987418398
50627,1.8754492696674947
50628,1.8424061462852985
50629,1.842406045958633
50630,1.8803239058410526
50631,1.824984128730208
50632,1.8424131131685586
50633,1.8895737315415422
50634,2.071018083973857
50635,1.8367361431684959
50636,1.8871538425493113
50637,1.7274971103583678
50638,1.8937410672463937
50639,2.068998906301119
50640,1.795909590740319
50641,2.3372957713252203
50642,1.8461843572165053
50643,1.904020173473194
50644,1.8424060458305547
50645,1.930534518230522
50646,1.8424060459586296
50647,1.8422407825486549
50648,1.842215211288459
50649,1.8096898639829375
50650,1.8447624428236906
50651,1.7653435354912395
50652,1.922045636809674
50653,1.8263366758447854
50654,1.873993219577145
50655,1.833780572619997
50656,1.8432872787032015
50657,1.840915286701907
50658,1.8424034343620908
50659,2.0922272631192964
50660,2.079817264919206
50661,1.8425313892551887
50662,1.8852609372199012
50663,2.1327467066891366
50664,1.842406045958633
50665,1.8408795800442181
50666,1.8741058014296605
50667,1.8722703806623262
50668,1.842400618929314
50669,2.2406383647575683
50670,1.810861115692695
50671,1.8213720369419033
50672,1.8321034026920817
50673,1.7649811579723078
50674,1.7972135240110039
50675,1.8464460603359134
50676,2.0021085467137425
50677,1.8306489063897733
50678,1.8408265171722509
50679,1.8402764080283722
50680,2.1872369515806622
50681,1.842406045958633
50682,1.1995914508804668
50683,1.8789692253007844
50684,1.8782659325848103
50685,1.813001433154842
50686,1.632584962828455
50687,1.886941341249577
50688,1.8412078285218076
50689,1.8424060561248625
50690,1.969467625522279
50691,1.842406045958633
50692,1.7114657780459903
50693,2.1102430762426643
50694,1.9191967587784098
50695,1.8401167886902807
50696,1.8633115927811745
50697,1.842406045958633
50698,1.8519571975008646
50699,2.237639379560965
50700,1.8508761273060914
50701,1.8956536972752462
50702,1.8405542707735851
50703,1.8441403708792095
50704,1.844931645850758
50705,1.8750688600540404
50706,1.8446528096843964
50707,1.9106641474845047
50708,1.842406468282156
50709,1.8441246585739888
50710,1.8547046263129867
50711,1.9665494559963077
50712,1.8427708015973736
50713,2.1902257514975387
50714,1.8424040555094598
50715,1.885266164006887
50716,1.8090686432135041
50717,1.810591128571554
50718,1.8999011888982604
50719,1.8519606657842085
50720,1.8441217511737833
50721,1.7926302251914463
50722,1.841246610083007
50723,1.8417385394452583
50724,2.1181082630450736
50725,1.8424000869100672
50726,1.835962653741265
50727,1.6268706716254817
50728,1.842406045958633
50729,1.855862090381765
50730,1.8094639397599315
50731,1.8965672763246153
50732,2.124227213903164
50733,1.8424060459548735
50734,1.8192270858546604
50735,1.8852762854109526
50736,1.831550463388079
50737,2.2776581775440907
50738,1.84206944321366
50739,1.9537264577582585
50740,1.8435238467716928
50741,1.8494049689197531
50742,1.8424058003912351
50743,1.8566316052425258
50744,1.9188607532748214
50745,1.8978182493281497
50746,1.778654557252329
50747,1.8419988924415729
50748,1.8424246974909264
50749,1.7443450250651653
50750,1.7537481294142767
50751,1.7597974628925814
50752,1.9557050053071072
50753,1.8805727521822173
50754,1.954204605285752
50755,1.8405570990090472
50756,1.7665218160237917
50757,1.842406045958633
50758,1.8142799386549153
50759,1.846169529254595
50760,1.844188627288861
50761,1.8779187398834456
50762,1.8424624291548257
50763,1.7315241637296217
50764,2.216480383765019
50765,1.8048484569029273
50766,1.8429045456632986
50767,1.8625608297779614
50768,1.8423990173009175
50769,1.9078538618015093
50770,1.8716091952526166
50771,1.8424060459586327
50772,2.0308582665729227
50773,1.903428957105288
50774,1.8491944432386416
50775,2.177247472125338
50776,1.9012048354496969
50777,1.8487698670405577
50778,1.8955215597396349
50779,1.9658511968123589
50780,1.8423433962614184
50781,1.8527645772300017
50782,1.842406045958633
50783,1.842406045958633
50784,1.7132775764916421
50785,1.8690592584780585
50786,1.6589267535665317
50787,1.8525509284871586
50788,1.8123833381452852
50789,2.0258323552837614
50790,1.84383215709385
50791,1.845924332329327
50792,2.1336034001710034
50793,1.9258305750398461
50794,1.84220774219415
50795,1.842406045958633
50796,1.8423826137583577
50797,1.8711314032111754
50798,1.8497290251556502
50799,1.8424060459586353
50800,1.8423703127723543
50801,1.849286416422342
50802,1.8426104950913234
50803,1.6208859407235445
50804,1.8425053514145497
50805,2.0144658935427824
50806,1.8793903516100035
50807,1.6740587360634387
50808,1.8437049430911787
50809,1.842225056852794
50810,1.7428720646790483
50811,1.8144837734684833
50812,1.9959114872561132
50813,1.8713959789336494
50814,2.0998005877888994
50815,2.08394241885804
50816,1.919900981049565
50817,1.8511818026225844
50818,1.888995112529098
50819,1.8785047756727242
50820,1.842406045958633
50821,1.8423994128089756
50822,1.7978928470853117
50823,1.8463293998008068
50824,1.902802627887481
50825,1.8421753355991404
50826,1.8822708119414955
50827,1.858432326054928
50828,1.9221491690109114
50829,1.8756589274387794
50830,1.8415884416627246
50831,1.8428696144869456
50832,1.8716509115514581
50833,1.8423743572498807
50834,1.9519836679719886
50835,1.8421802619855456
50836,1.8367570741600825
50837,1.840757322567942
50838,1.7535099345398937
50839,1.842406045958633
50840,1.842570594892383
50841,1.842253109909596
50842,2.0276149889059942
50843,1.860073648099733
50844,1.8345738552739772
50845,1.845341971049792
50846,1.985342624948725
50847,1.878730836679881
50848,1.842406045958633
50849,1.8424060447598083
50850,1.7476709383662392
50851,1.8424054655814592
50852,1.84475286509523
50853,2.02111746003247
50854,1.845338153976042
50855,1.8445864582383111
50856,1.8357780077601016
50857,1.842406045958633
50858,1.8723669137042633
50859,1.8729598281594544
50860,1.8363133503702656
50861,1.8366940163881527
50862,1.8424060048953037
50863,1.8252337347852865
50864,1.9542648593678962
50865,1.8027720581547573
50866,1.779467721564894
50867,1.842405212306965
50868,1.8410068008577345
50869,1.837753177545216
50870,1.842406045958633
50871,1.8886308320168246
50872,1.8453446953251031
50873,1.8195264663548225
50874,1.8427173491350748
50875,1.842406045958633
50876,1.8641336671981834
50877,2.25727446226184
50878,1.842406045958633
50879,1.7789718935766092
50880,1.7458405207209524
50881,1.8336219587528988
50882,1.8335302809857312
50883,1.7618244207700786
50884,2.4673313146520344
50885,1.8051722799303405
50886,1.8449743037395319
50887,1.2520564578920568
50888,1.8355007959949352
50889,1.841282643548824
50890,1.9631132256232722
50891,1.9360670802374538
50892,1.863997225134488
50893,1.9643213688759904
50894,2.1581956812794334
50895,1.847644036251785
50896,1.742836865830645
50897,1.842406045958633
50898,1.842406045958633
50899,1.842853815443886
50900,1.8413087651718771
50901,1.8400465335335952
50902,1.845369475425776
50903,1.8422963453900603
50904,1.9918012659605755
50905,1.8357570438703785
50906,1.7640134265499734
50907,1.841303184902993
50908,1.8424060459586356
50909,1.964484774892737
50910,1.842406045958633
50911,1.841172613657769
50912,1.8470292891690234
50913,1.842406045958633
50914,1.844136058776433
50915,1.8759917098312016
50916,1.9044068120635453
50917,1.98288529324464
50918,1.7890791755711881
50919,1.835719489832052
50920,1.8425050730350772
50921,1.7854947669800734
50922,1.8825698458701259
50923,1.8428506053301186
50924,1.8450320732412466
50925,1.8423588747373163
50926,1.807597740628577
50927,1.970778226617194
50928,1.8438358819358645
50929,1.763068363610303
50930,1.8353509101225418
50931,1.900367208512838
50932,1.8424060259019415
50933,1.702083799272298
50934,2.2611493695935323
50935,1.842702059071301
50936,1.8439949360857422
50937,1.8424062772216547
50938,1.8424158529808563
50939,1.850991073753872
50940,1.8424060459576277
50941,2.003928506123748
50942,1.8426064114892795
50943,1.8406111078353622
50944,1.9662062942432381
50945,1.8427683557642245
50946,1.920701827125675
50947,1.9650911587723074
50948,1.8016118757560107
50949,1.8890050187641576
50950,1.8706775079653386
50951,1.8710942133815167
50952,1.8491321981978261
50953,1.8269691511166555
50954,1.8027012580492692
50955,1.8405068158272095
50956,1.832153518492544
50957,1.8675409528451457
50958,1.7479117024833974
50959,1.845887129112613
50960,1.9708025512100305
50961,1.7445741952798601
50962,2.2663972288579113
50963,2.0285975306810737
50964,1.8323804737168077
50965,1.8642871492458608
50966,1.8422562851755955
50967,1.842406045958633
50968,1.8737252504859814
50969,2.216070398889118
50970,1.8575021898277277
50971,1.8428572946313537
50972,1.865975614134005
50973,1.8424001690442064
50974,1.81369317499515
50975,1.8424059936943795
50976,1.841829095891586
50977,1.8472442402676137
50978,1.842406045958633
50979,1.8399803226000033
50980,1.849746328571815
50981,1.8294454340663306
50982,1.849423233850958
50983,1.8192805597632795
50984,1.798255424341722
50985,1.8498335784818467
50986,2.0029349684419517
50987,1.8444908077711613
50988,1.841904585565835
50989,1.9350968830699973
50990,1.896216015959039
50991,1.84398660132327
50992,1.8392229879616055
50993,1.8427920806932712
50994,1.8424050572810484
50995,1.774819693328447
50996,1.8424058620351786
50997,1.842406045958633
50998,1.8862446701827786
50999,1.8695338342631835
51000,1.8435262567061779
51001,1.8380059553508934
51002,1.9051398697627766
51003,1.8774497315527758
51004,2.033694040121191
51005,1.8412914545941426
51006,1.8524424761058549
51007,1.9606117765167164
51008,1.6529978087201906
51009,1.7331656707139311
51010,1.8502177516150935
51011,1.8609809715427414
51012,1.8016446765578897
51013,1.8419510810357178
51014,1.842707373678845
51015,1.8672205035229406
51016,1.9223039887798365
51017,1.842400169659269
51018,1.6783727069458287
51019,1.864582775976993
51020,1.842406045958633
51021,1.8340318977291712
51022,1.842406045958633
51023,1.9163050954856113
51024,1.8398515484982862
51025,1.9679367505921457
51026,1.8852851311605394
51027,1.8424062684558054
51028,1.861037481584219
51029,2.1485637933416664
51030,1.9746179608528345
51031,1.8492532183294792
51032,1.8482456651203634
51033,1.990987428108128
51034,1.8427869886983719
51035,1.8672126789752108
51036,1.842406045958633
51037,1.886163448373318
51038,1.8275498824471654
51039,1.85119720098458
51040,2.193535293666902
51041,1.8468676932916073
51042,1.8013101354713883
51043,1.8420785153705874
51044,1.842406045958633
51045,1.8843070380549496
51046,2.134494118197202
51047,1.8450886345959123
51048,1.842406045958633
51049,1.8564101597793286
51050,1.8424060459607188
51051,1.8424059846050147
51052,1.842406045958633
51053,2.2532142916328426
51054,1.8490146634717803
51055,1.9317661683013065
51056,1.8424019676728252
51057,1.8424555776529914
51058,2.0984748373981175
51059,1.6300357286323448
51060,1.7274778423078416
51061,1.8671148777409143
51062,1.8424060463828635
51063,1.842407952102151
51064,1.848775989609329
51065,1.8697222968839928
51066,1.8954261124693335
51067,1.8424060026267532
51068,1.842406045958633
51069,1.8421402331415198
51070,1.8343093862680122
51071,1.8364635658473343
51072,1.842406045958633
51073,1.9599329235586873
51074,1.8424060375335432
51075,1.8478439350464297
51076,1.59772557600786
51077,1.8776506654132963
51078,2.1808668725431675
51079,1.842234512714519
51080,1.8790758010063575
51081,1.844159841972953
51082,1.841203203633956
51083,1.8412515326280194
51084,2.115291275463283
51085,1.827636647121343
51086,1.8424060458964058
51087,1.842727821416615
51088,1.849303912923791
51089,1.8424060459572746
51090,1.8443588096102697
51091,1.9128300105078968
51092,1.842359667603637
51093,1.842406045958633
51094,1.8424016389678486
51095,1.7688865372523135
51096,1.9726797853209563
51097,1.8525317416176
51098,1.9408358596643938
51099,1.8464028184718797
51100,1.841548671429488
51101,1.7409639583357017
51102,2.3298960121042502
51103,1.9387483503012086
51104,1.842406045958633
51105,1.842406045958633
51106,1.8971602878715075
51107,1.8700000509687016
51108,1.8424060426089262
51109,1.8424060916136518
51110,1.6827440686188857
51111,1.842406045958633
51112,1.3738214505996642
51113,1.8720494696092118
51114,1.8425010144636524
51115,2.0157651782846373
51116,1.8546776780454468
51117,1.842406045958633
51118,1.8424047459850827
51119,1.843466214140471
51120,1.8788527881625305
51121,1.9630025687819401
51122,1.912782610234711
51123,1.8610385627257002
51124,1.8565773281320543
51125,1.7650154175909267
51126,1.8424043167573494
51127,1.8424060630094412
51128,1.8415544284364649
51129,1.8408335143861643
51130,1.8630127478564122
51131,2.0071508426060225
51132,1.8841749579491478
51133,1.8421329737184742
51134,1.8424060055480986
51135,1.9943171940496178
51136,1.7722904554111218
51137,1.823789996233274
51138,1.8431759134451011
51139,1.8423915143493366
51140,1.8426223561484691
51141,1.8620445107818182
51142,1.8059607826628674
51143,1.8402223279770447
51144,1.8424057568606405
51145,1.7905204346178878
51146,1.845272486931304
51147,1.8424186218119578
51148,1.8424060782620573
51149,1.875601027649872
51150,1.843785787277865
51151,1.8405831154493455
51152,1.881917337313376
51153,1.842406045958633
51154,1.8262075954648223
51155,1.8411588022880496
51156,1.8034977904340332
51157,1.842406045958633
51158,1.8560491262320624
51159,1.8612687148634695
51160,1.8400108391794316
51161,1.7851431252976466
51162,1.8264765560267247
51163,1.8300067138392184
51164,1.8523800679167368
51165,1.84240604599269
51166,1.7549226315438438
51167,2.2573987050282036
51168,1.8424060363034913
51169,1.8187727605678898
51170,1.8703650558241376
51171,1.8436559969439814
51172,1.8453733785587751
51173,1.842478468690154
51174,1.8093594528072967
51175,1.8688965919442126
51176,1.8422865652739397
51177,1.8414512442678845
51178,1.842781310412514
51179,1.8424060463818113
51180,1.8460364461013938
51181,1.842406045958633
51182,1.847999042357361
51183,1.7542249547134383
51184,1.8427399694403135
51185,1.8424060459585048
51186,1.8442539636673765
51187,1.842406045958633
51188,1.8682962648447392
51189,1.842406045958633
51190,1.79846299974497
51191,1.8503981330617247
51192,1.8146572612265008
51193,1.8319528751191783
51194,2.164683080004102
51195,1.6355834688653457
51196,1.8398921800614845
51197,1.6388012051241891
51198,1.801942547105478
51199,1.855953699721615
51200,1.8510532737397778
51201,1.8613753456898872
51202,2.0420117019541557
51203,1.9821302715183866
51204,1.7941133473811053
51205,1.842406045958633
51206,1.8423735458759511
51207,1.842406045958633
51208,1.842406045958633
51209,1.6329819138271293
51210,2.118477581840877
51211,2.005284180855374
51212,1.8422375905068018
51213,1.8878567227757033
51214,1.8423960189611797
51215,1.8424060461808824
51216,1.7905418724647644
51217,1.842406045958792
51218,1.8425732098235563
51219,1.8425406743269561
51220,1.9916735269840502
51221,1.8424054848360472
51222,1.8379464121356843
51223,1.896595679148431
51224,1.8819553471322632
51225,1.856393177113352
51226,2.06333050788999
51227,1.800025394161466
51228,1.8565341723688888
51229,2.165381750020562
51230,1.9684272956100002
51231,1.842413291547961
51232,1.8955614717159646
51233,1.8424213361075723
51234,1.842406045958633
51235,1.7912301431214523
51236,1.9748409358294152
51237,1.8424060294738784
51238,1.9157143512819186
51239,1.831197757502804
51240,1.8155207488189664
51241,1.8434901128653098
51242,1.842406045958633
51243,1.842406045958633
51244,1.8423629352741158
51245,2.0721747972270768
51246,1.842406045958633
51247,1.8373024237270195
51248,1.8724555051160945
51249,1.8424060457383196
51250,1.8758975945986784
51251,1.8424230603764893
51252,1.93577767536382
51253,1.842405999389271
51254,1.9096115707256873
51255,1.7214455505743864
51256,1.842406045958633
51257,1.842406045968003
51258,1.843753672068586
51259,1.8424055103103363
51260,1.8432850861559775
51261,1.8539929940694702
51262,1.8431703665651606
51263,1.855813321191139
51264,1.844625149964087
51265,1.8446503971357329
51266,1.873098047247322
51267,1.8255303744921263
51268,1.7320341240868071
51269,1.8424031663961888
51270,1.842406045958633
51271,1.8641568627601812
51272,1.744514724032491
51273,1.8460334853178406
51274,1.842406045958633
51275,1.8462342597504984
51276,1.8377628211941355
51277,1.952458497297818
51278,1.847811495268077
51279,1.842406045958633
51280,1.745018979741475
51281,1.8110859498844571
51282,2.032505428321042
51283,1.9116326332544737
51284,1.8467668777004342
51285,1.842406045958633
51286,1.9255255861926592
51287,1.8424060459586844
51288,1.8457187786501688
51289,1.8664374893074531
51290,1.8424056164157496
51291,1.842406045958633
51292,1.8420830343746644
51293,1.8336647375842015
51294,1.6588784020290799
51295,2.0080277742093364
